forc_st	forc_sw	forc_npp	date	crop
9.83	0.26	0	2022-11-26	wheat
9.57	0.26	0	2022-11-27	wheat
9.38	0.26	0	2022-11-28	wheat
9.19	0.26	0	2022-11-29	wheat
8.98	0.26	0	2022-11-30	wheat
8.8	0.26	0	2022-12-01	wheat
8.65	0.26	0	2022-12-02	wheat
8.55	0.26	0	2022-12-03	wheat
8.6	0.26	0	2022-12-04	wheat
8.68	0.26	0	2022-12-05	wheat
8.6	0.26	0	2022-12-06	wheat
8.39	0.26	0	2022-12-07	wheat
8.16	0.26	0	2022-12-08	wheat
7.96	0.26	0	2022-12-09	wheat
7.77	0.26	0	2022-12-10	wheat
7.57	0.26	0	2022-12-11	wheat
7.37	0.26	0	2022-12-12	wheat
7.16	0.26	0	2022-12-13	wheat
6.98	0.26	0	2022-12-14	wheat
6.85	0.26	0	2022-12-15	wheat
6.74	0.26	0	2022-12-16	wheat
6.64	0.26	0	2022-12-17	wheat
6.55	0.26	0	2022-12-18	wheat
6.45	0.26	0	2022-12-19	wheat
6.36	0.26	0	2022-12-20	wheat
6.3	0.26	0	2022-12-21	wheat
6.23	0.26	0	2022-12-22	wheat
6.2	0.26	0	2022-12-23	wheat
6.15	0.26	0	2022-12-24	wheat
6.03	0.26	0	2022-12-25	wheat
5.84	0.26	0	2022-12-26	wheat
5.66	0.26	0	2022-12-27	wheat
5.58	0.26	0	2022-12-28	wheat
5.4	0.26	0	2022-12-29	wheat
5.18	0.26	0	2022-12-30	wheat
5.07	0.26	0	2022-12-31	wheat
4.99	0.26	0	2023-01-01	corn
4.88	0.26	0	2023-01-02	corn
4.75	0.26	0	2023-01-03	corn
4.59	0.26	0	2023-01-04	corn
4.42	0.26	0	2023-01-05	corn
4.3	0.26	0	2023-01-06	corn
4.23	0.26	0	2023-01-07	corn
4.15	0.2599	0	2023-01-08	corn
4.07	0.2599	0	2023-01-09	corn
4	0.2599	0	2023-01-10	corn
3.97	0.2599	0	2023-01-11	corn
4.08	0.26	0	2023-01-12	corn
4.28	0.26	0	2023-01-13	corn
4.46	0.26	0	2023-01-14	corn
4.47	0.26	0	2023-01-15	corn
4.35	0.26	0	2023-01-16	corn
4.23	0.26	0	2023-01-17	corn
4.24	0.26	0	2023-01-18	corn
4.3	0.26	0	2023-01-19	corn
4.3	0.26	0	2023-01-20	corn
4.26	0.26	0	2023-01-21	corn
4.18	0.26	0	2023-01-22	corn
4.1	0.26	0	2023-01-23	corn
4.01	0.26	0	2023-01-24	corn
3.92	0.26	0	2023-01-25	corn
3.84	0.26	0	2023-01-26	corn
3.75	0.26	0	2023-01-27	corn
3.65	0.26	0	2023-01-28	corn
3.56	0.26	0	2023-01-29	corn
3.46	0.26	0	2023-01-30	corn
3.33	0.26	0	2023-01-31	corn
3.28	0.26	0	2023-02-01	corn
3.15	0.26	0	2023-02-02	corn
2.95	0.26	0	2023-02-03	corn
2.67	0.26	0	2023-02-04	corn
2.26	0.26	0	2023-02-05	corn
1.84	0.26	0	2023-02-06	corn
1.47	0.26	0	2023-02-07	corn
1.11	0.26	0	2023-02-08	corn
0.84	0.26	0	2023-02-09	corn
0.74	0.26	0	2023-02-10	corn
0.51	0.2601	0	2023-02-11	corn
0.15	0.2601	0	2023-02-12	corn
-0.11	0.2601	0	2023-02-13	corn
-0.28	0.2601	0	2023-02-14	corn
-0.26	0.2601	0	2023-02-15	corn
-0.22	0.2601	0	2023-02-16	corn
-0.2	0.2601	0	2023-02-17	corn
-0.07	0.2601	0	2023-02-18	corn
0.17	0.2601	0	2023-02-19	corn
0.38	0.2601	0	2023-02-20	corn
0.45	0.2601	0	2023-02-21	corn
0.55	0.2601	0	2023-02-22	corn
0.72	0.2601	0	2023-02-23	corn
0.77	0.2601	0	2023-02-24	corn
0.78	0.2601	0	2023-02-25	corn
0.69	0.2601	0	2023-02-26	corn
0.69	0.2601	0	2023-02-27	corn
0.74	0.2601	0	2023-02-28	corn
0.76	0.26	0	2023-03-01	corn
0.76	0.26	0	2023-03-02	corn
0.76	0.2599	0	2023-03-03	corn
0.78	0.2599	0	2023-03-04	corn
0.84	0.2599	0	2023-03-05	corn
0.9	0.2599	0	2023-03-06	corn
0.96	0.2598	0	2023-03-07	corn
0.99	0.2597	0	2023-03-08	corn
0.99	0.2596	0	2023-03-09	corn
1.02	0.2596	0	2023-03-10	corn
1.39	0.26	0	2023-03-11	corn
2.02	0.26	0	2023-03-12	corn
2.81	0.26	0	2023-03-13	corn
3.58	0.26	0	2023-03-14	corn
4.29	0.26	0	2023-03-15	corn
4.78	0.26	0	2023-03-16	corn
4.94	0.2599	0	2023-03-17	corn
5.03	0.2596	0	2023-03-18	corn
5.3	0.2594	0	2023-03-19	corn
5.68	0.2592	0	2023-03-20	corn
5.71	0.2588	0	2023-03-21	corn
5.73	0.2584	0	2023-03-22	corn
5.65	0.2579	0	2023-03-23	corn
5.62	0.2573	0	2023-03-24	corn
5.7	0.2563	0	2023-03-25	corn
5.8	0.2548	0	2023-03-26	corn
5.82	0.2541	0	2023-03-27	corn
5.72	0.253	0	2023-03-28	corn
5.6	0.2525	0	2023-03-29	corn
5.48	0.2517	0	2023-03-30	corn
5.32	0.251	0	2023-03-31	corn
5.18	0.2504	0	2023-04-01	corn
5.15	0.2498	0	2023-04-02	corn
5.38	0.2495	0	2023-04-03	corn
5.43	0.2489	0	2023-04-04	corn
5.22	0.2483	0	2023-04-05	corn
5.3	0.2479	0	2023-04-06	corn
5.44	0.2476	0	2023-04-07	corn
5.5	0.2472	0	2023-04-08	corn
5.36	0.247	0	2023-04-09	corn
5.12	0.2468	0	2023-04-10	corn
5.36	0.26	0	2023-04-11	corn
5.69	0.26	0	2023-04-12	corn
5.88	0.26	0	2023-04-13	corn
6.06	0.26	0	2023-04-14	corn
6.27	0.26	0	2023-04-15	corn
6.59	0.26	0	2023-04-16	corn
7.01	0.26	0	2023-04-17	corn
7.64	0.26	0	2023-04-18	corn
7.84	0.26	0	2023-04-19	corn
7.7	0.26	0	2023-04-20	corn
7.72	0.26	0	2023-04-21	corn
7.82	0.26	0	2023-04-22	corn
7.85	0.26	0	2023-04-23	corn
8	0.26	0	2023-04-24	corn
8.08	0.26	0	2023-04-25	corn
8.12	0.26	0	2023-04-26	corn
8.26	0.26	0	2023-04-27	corn
8.42	0.26	0	2023-04-28	corn
8.7	0.26	0	2023-04-29	corn
8.82	0.26	0	2023-04-30	corn
8.87	0.26	0	2023-05-01	corn
9.09	0.26	0	2023-05-02	corn
9.39	0.2599	0	2023-05-03	corn
9.62	0.26	0	2023-05-04	corn
9.88	0.26	0	2023-05-05	corn
10.18	0.26	0	2023-05-06	corn
10.62	0.26	0	2023-05-07	corn
10.86	0.26	0	2023-05-08	corn
11.03	0.26	0	2023-05-09	corn
11.41	0.26	0	2023-05-10	corn
11.62	0.26	0	2023-05-11	corn
11.93	0.26	0	2023-05-12	corn
12.29	0.26	0	2023-05-13	corn
12.6	0.26	0	2023-05-14	corn
12.95	0.26	0	2023-05-15	corn
13.39	0.2599	0	2023-05-16	corn
13.73	0.2599	0	2023-05-17	corn
13.8	0.2598	0	2023-05-18	corn
14.01	0.2597	0	2023-05-19	corn
14.34	0.2595	0	2023-05-20	corn
14.48	0.2592	0	2023-05-21	corn
14.67	0.2587	0	2023-05-22	corn
14.89	0.26	0	2023-05-23	corn
14.85	0.26	0	2023-05-24	corn
14.78	0.26	0	2023-05-25	corn
14.87	0.26	0	2023-05-26	corn
15.06	0.26	0.005078	2023-05-27	corn
15.54	0.26	0.005234	2023-05-28	corn
15.66	0.26	0.005156	2023-05-29	corn
15.92	0.26	0.005562	2023-05-30	corn
16.34	0.26	0.005838	2023-05-31	corn
16.78	0.2599	0.006494	2023-06-01	corn
17.06	0.2598	0.006222	2023-06-02	corn
17.21	0.2597	0.006162	2023-06-03	corn
17.47	0.252	0.009512	2023-06-04	corn
17.81	0.2416	0.010186	2023-06-05	corn
18.25	0.2292	0.0104	2023-06-06	corn
18.62	0.22	0.009914	2023-06-07	corn
18.46	0.2128	0.009866	2023-06-08	corn
18.32	0.2039	0.011024	2023-06-09	corn
18.52	0.1998	0.010682	2023-06-10	corn
18.52	0.1962	0.010066	2023-06-11	corn
18.48	0.1896	0.01048	2023-06-12	corn
18.56	0.1783	0.010294	2023-06-13	corn
18.82	0.164	0.009888	2023-06-14	corn
19.16	0.1475	0.009246	2023-06-15	corn
19.52	0.1328	0.008412	2023-06-16	corn
19.89	0.1202	0.007488	2023-06-17	corn
20.25	0.1116	0.006666	2023-06-18	corn
20.63	0.107	0.006034	2023-06-19	corn
21.09	0.104	0.00544	2023-06-20	corn
21.42	0.1025	0.00904	2023-06-21	corn
21.65	0.1088	0.045754	2023-06-22	corn
21.8	0.1133	0.047884	2023-06-23	corn
21.88	0.115	0.046386	2023-06-24	corn
21.94	0.1183	0.031964	2023-06-25	corn
21.84	0.2524	0.032744	2023-06-26	corn
21.72	0.2523	0.03424	2023-06-27	corn
21.63	0.2456	0.034474	2023-06-28	corn
21.56	0.2525	0.036336	2023-06-29	corn
21.46	0.2438	0.03993	2023-06-30	corn
21.17	0.2333	0.049448	2023-07-01	corn
20.87	0.2204	0.054806	2023-07-02	corn
20.64	0.2075	0.06094	2023-07-03	corn
20.56	0.2503	0.046434	2023-07-04	corn
20.59	0.2533	0.040482	2023-07-05	corn
20.59	0.242	0.068934	2023-07-06	corn
20.36	0.2333	0.059426	2023-07-07	corn
20.14	0.2206	0.068892	2023-07-08	corn
20	0.2084	0.072094	2023-07-09	corn
19.91	0.1999	0.073242	2023-07-10	corn
19.91	0.1918	0.074342	2023-07-11	corn
20	0.1829	0.07424	2023-07-12	corn
20.26	0.1748	0.063382	2023-07-13	corn
20.59	0.1679	0.05828	2023-07-14	corn
20.79	0.1623	0.04606	2023-07-15	corn
20.85	0.159	0.045994	2023-07-16	corn
20.82	0.1548	0.070144	2023-07-17	corn
20.68	0.1514	0.066544	2023-07-18	corn
20.54	0.1467	0.069958	2023-07-19	corn
20.37	0.2057	0.036622	2023-07-20	corn
20.3	0.1979	0.07028	2023-07-21	corn
20.29	0.251	0.048624	2023-07-22	corn
20.31	0.2407	0.052054	2023-07-23	corn
20.31	0.2331	0.046286	2023-07-24	corn
20.34	0.2217	0.047022	2023-07-25	corn
20.34	0.2376	0.037656	2023-07-26	corn
20.36	0.2283	0.034506	2023-07-27	corn
20.38	0.2537	0.043692	2023-07-28	corn
20.39	0.242	0.062802	2023-07-29	corn
20.41	0.2291	0.057046	2023-07-30	corn
20.49	0.218	0.05087	2023-07-31	corn
20.54	0.2106	0.046222	2023-08-01	corn
20.5	0.207	0.035672	2023-08-02	corn
20.42	0.2557	0.03092	2023-08-03	corn
20.42	0.2535	0.029786	2023-08-04	corn
20.44	0.2531	0.010106	2023-08-05	corn
20.42	0.2447	0.009558	2023-08-06	corn
20.43	0.2365	0.008822	2023-08-07	corn
20.41	0.2294	0.008178	2023-08-08	corn
20.41	0.2248	0.007454	2023-08-09	corn
20.42	0.2174	0.007186	2023-08-10	corn
20.52	0.2091	0.006786	2023-08-11	corn
20.69	0.2024	0.006412	2023-08-12	corn
20.9	0.1955	0.006098	2023-08-13	corn
21.08	0.1891	0.005806	2023-08-14	corn
21.18	0.1845	0.016332	2023-08-15	corn
21.22	0.2533	0.01469	2023-08-16	corn
21.22	0.2549	0.011432	2023-08-17	corn
21.24	0.2542	0.009352	2023-08-18	corn
21.28	0.246	0.008768	2023-08-19	corn
21.25	0.24	0.00817	2023-08-20	corn
21.14	0.2309	0.007856	2023-08-21	corn
20.93	0.2231	0.007342	2023-08-22	corn
20.78	0.2147	0.006938	2023-08-23	corn
20.68	0.2089	0.006546	2023-08-24	corn
20.57	0.2029	0.006186	2023-08-25	corn
20.52	0.196	0.005868	2023-08-26	corn
20.44	0.1929	0.005496	2023-08-27	corn
20.42	0.1882	0.00526	2023-08-28	corn
20.44	0.1842	0.004972	2023-08-29	corn
20.48	0.1792	0.00471	2023-08-30	corn
20.5	0.1744	0.004428	2023-08-31	corn
20.35	0.1701	0.007506	2023-09-01	corn
20.13	0.1652	0.00668	2023-09-02	corn
19.97	0.1627	0.006278	2023-09-03	corn
19.88	0.1588	0.005872	2023-09-04	corn
19.86	0.1552	0.005412	2023-09-05	corn
19.89	0.1521	0.005014	2023-09-06	corn
19.75	0.2343	0.005686	2023-09-07	corn
19.43	0.2293	0.00547	2023-09-08	corn
19.13	0.2223	0.005242	2023-09-09	corn
18.8	0.2154	0.004766	2023-09-10	corn
18.5	0.2072	0.004446	2023-09-11	corn
18.34	0.1988	0.004236	2023-09-12	corn
18.39	0.1927	0.004084	2023-09-13	corn
18.36	0.1865	0.003886	2023-09-14	corn
18.17	0.1805	0.003646	2023-09-15	corn
18.12	0.1736	0.003506	2023-09-16	corn
17.99	0.1734	0.003372	2023-09-17	corn
17.75	0.1727	0.003256	2023-09-18	corn
17.52	0.1719	0.00309	2023-09-19	corn
17.34	0.1716	0.002914	2023-09-20	corn
17.06	0.2259	0.002718	2023-09-21	corn
16.68	0.224	0.00248	2023-09-22	corn
16.32	0.2199	0.002394	2023-09-23	corn
16.02	0.2153	0.002246	2023-09-24	corn
15.82	0.2099	0.002132	2023-09-25	corn
15.77	0.2047	0.002036	2023-09-26	corn
15.8	0.1977	0.00201	2023-09-27	corn
15.81	0.1899	0.00196	2023-09-28	corn
15.88	0.1831	0.00194	2023-09-29	corn
16.06	0.1771	0.001966	2023-09-30	corn
16.16	0.172	0.005024	2023-10-01	corn
16.11	0.167	0.004404	2023-10-02	corn
15.95	0.1662	0.003322	2023-10-03	corn
15.81	0.1638	0.003446	2023-10-04	corn
15.66	0.1627	0.003008	2023-10-05	corn
15.57	0.1617	0.002848	2023-10-06	corn
